MC_Bin      Toa         TimeEnd            Mag     PW    Freq     Fmin     Fmax    Fmop   Phase01  CW   PhaseSegs  Thres FileSeek
6      376086016.00   376185856.00      74.1 99840.00  113.28  113.28  115.23 1   25.85 0 1    66.5  188043008 
28      376231936.00   376233472.00      63.7 1536.00   70.31   70.31   70.31 0 -142.55 0 2    62.3  188115968 
27      376618496.00   376619520.00      62.5 1024.00   72.27   72.27   72.27 0 -159.08 0 1    53.3  188309248 
24      376695296.00   376696320.00      66.9 1024.00   78.12   78.12   78.12 0  141.71 0 1    62.6  188347648 
20      376838656.00   376840704.00      66.1 2048.00   85.94   85.94   85.94 0  -35.88 0 1    57.8  188419328 
20      376842240.00   376843264.00      65.4 1024.00   85.94   85.94   85.94 0 -104.33 0 1    58.6  188421120 
8      376940032.00   376941056.00      68.2 1024.00  109.38  109.38  109.38 0  -28.49 0 1    60.9  188470016 
17      377075712.00   377076736.00      65.0 1024.00   91.80   91.80   91.80 0   17.60 0 1    60.9  188537856 
5      377109504.00   377210368.00      77.5 100864.00  115.23  115.23  115.23 0    1.11 0 195    66.0  188554752 
25      377297408.00   377298432.00      68.4 1024.00   76.17   76.17   76.17 0    7.11 0 1    65.0  188648704 
4      378106880.00   378107904.00      64.3 1024.00  117.19  117.19  117.19 0  -92.28 0 1    63.5  189053440 
11      378219008.00   378221056.00      68.0 2048.00  103.52  103.52  103.52 0   50.59 0 3    64.5  189109504 
5      378134528.00   378233856.00      77.5 99328.00  115.23  115.23  115.23 0    0.94 0 192    71.5  189067264 
25      378729472.00   378730496.00      66.8 1024.00   76.17   76.17   76.17 0   87.67 0 1    64.2  189364736 
5      379158528.00   379258368.00      77.3 99840.00  115.23  115.23  115.23 0    1.68 0 192    69.4  189579264 
18      379532800.00   379533824.00      61.7 1024.00   89.84   89.84   89.84 0  -55.77 0 1    61.0  189766400 
16      379690496.00   379691520.00      64.7 1024.00   93.75   93.75   93.75 0  -16.04 0 1    64.0  189845248 
10      379723776.00   379725312.00      60.6 1536.00  105.47  105.47  105.47 0   40.19 0 4    54.7  189861888 
25      380153344.00   380154368.00      65.2 1024.00   76.17   76.17   76.17 0   16.51 0 1    62.4  190076672 
5      380182528.00   380282368.00      77.2 99840.00  115.23  115.23  115.23 0    0.78 0 194    69.4  190091264 
1      380619264.00   380620288.00      58.4 1024.00  123.05  123.05  123.05 0  114.45 0 1    55.4  190309632 
7      380771328.00   380772352.00      62.1 1024.00  111.33  111.33  111.33 0  173.84 0 1    62.0  190385664 
5      381206528.00   381306368.00      77.1 99840.00  115.23  115.23  115.23 0    2.69 0 194    67.3  190603264 
18      381311488.00   381312512.00      65.0 1024.00   89.84   89.84   89.84 0 -129.28 0 1    61.3  190655744 
5      382231040.00   382330368.00      76.9 99328.00  115.23  115.23  115.23 0    4.53 0 191    68.7  191115520 
27      382358016.00   382359040.00      67.1 1024.00   72.27   72.27   72.27 0 -131.21 0 1    61.7  191179008 
9      382473216.00   382474240.00      64.3 1024.00  107.42  107.42  107.42 0  -82.40 0 1    64.0  191236608 
21      382474752.00   382476288.00      67.6 1536.00   83.98   83.98   83.98 0  -31.72 0 2    65.6  191237376 
12      382495232.00   382496768.00      64.9 1536.00  101.56  101.56  101.56 0  114.56 0 2    59.9  191247616 
6      382899200.00   382900224.00      68.9 1024.00  113.28  113.28  113.28 0 -116.83 0 1    65.8  191449600 
19      383038464.00   383039488.00      66.7 1024.00   87.89   87.89   87.89 0    7.44 0 1    59.9  191519232 
5      383255040.00   383354880.00      77.0 99840.00  115.23  115.23  115.23 0    0.24 0 193    68.5  191627520 
28      384222208.00   384223744.00      66.7 1536.00   70.31   70.31   70.31 0   72.93 0 2    63.5  192111104 
5      384279552.00   384378880.00      76.7 99328.00  115.23  115.23  115.23 0   -2.11 0 193    69.3  192139776 
16      384543744.00   384544768.00      65.1 1024.00   93.75   93.75   93.75 0  -40.73 0 1    63.3  192271872 
2      384686592.00   384687616.00      64.0 1024.00  121.09  121.09  121.09 0  -21.69 0 1    62.9  192343296 
25      384921088.00   384922112.00      65.0 1024.00   76.17   76.17   76.17 0  -91.40 0 1    64.8  192460544 
5      385201152.00   385202176.00      58.6 1024.00  115.23  115.23  115.23 0 -132.80 0 1    56.9  192600576 
2      385366528.00   385367552.00      68.0 1024.00  121.09  121.09  121.09 0   46.74 0 1    61.5  192683264 
5      385303552.00   385402880.00      76.6 99328.00  115.23  115.23  115.23 0   -3.51 0 192    72.0  192651776 
22      385718784.00   385719808.00      63.4 1024.00   82.03   82.03   82.03 0  152.99 0 1    59.9  192859392 
14      385834496.00   385835520.00      59.0 1024.00   97.66   97.66   97.66 0   31.68 0 2    58.0  192917248 
14      385838080.00   385840128.00      66.5 2048.00   97.66   97.66   97.66 0 -108.31 0 1    58.0  192919040 
5      386327552.00   386426880.00      76.5 99328.00  115.23  115.23  115.23 0   -1.81 0 192    67.1  193163776 
1      386555904.00   386557440.00      60.1 1536.00  123.05  123.05  123.05 0    1.89 0 2    55.3  193277952 
13      387268608.00   387269632.00      65.3 1024.00   99.61   99.61   99.61 0 -124.21 0 1    62.3  193634304 
5      387351552.00   387451392.00      76.3 99840.00  115.23  115.23  115.23 0    0.16 0 190    67.0  193675776 
5      387459072.00   387460096.00      65.7 1024.00  115.23  115.23  115.23 0  179.17 0 1    61.1  193729536 
28      387715584.00   387716608.00      66.0 1024.00   70.31   70.31   70.31 0  124.40 0 1    64.5  193857792 
21      387853312.00   387854336.00      65.2 1024.00   83.98   83.98   83.98 0  174.58 0 1    62.9  193926656 
12      387960832.00   387961856.00      64.4 1024.00  101.56  101.56  101.56 0   57.92 0 1    59.1  193980416 
12      387964416.00   387965440.00      61.2 1024.00  101.56  101.56  101.56 0  119.97 0 2    58.2  193982208 
5      388376064.00   388475392.00      76.3 99328.00  115.23  115.23  115.23 0    1.66 0 192    67.1  194188032 
15      388831744.00   388832768.00      61.7 1024.00   95.70   95.70   95.70 0  -27.40 0 1    61.6  194415872 
13      389419520.00   389420544.00      67.1 1024.00   99.61   99.61   99.61 0  164.78 0 1    63.7  194709760 
5      389400064.00   389499392.00      76.2 99328.00  115.23  115.23  115.23 0    1.85 0 192    70.5  194700032 
24      389834752.00   389835776.00      63.3 1024.00   78.12   78.12   78.12 0  -71.08 0 1    60.4  194917376 
11      390162944.00   390163968.00      64.7 1024.00  103.52  103.52  103.52 0   74.16 0 1    63.7  195081472 
5      390424064.00   390523904.00      75.8 99840.00  115.23  115.23  115.23 0   -1.14 0 192    67.3  195212032 
14      390666240.00   390667264.00      63.0 1024.00   97.66   97.66   97.66 0   88.83 0 1    62.2  195333120 
1      391445504.00   391446528.00      60.7 1024.00  123.05  123.05  123.05 0 -162.93 0 1    57.5  195722752 
1      391452160.00   391453696.00      60.5 1536.00  123.05  123.05  123.05 0  -51.79 0 1    59.0  195726080 
5      391448576.00   391547904.00      75.8 99328.00  115.23  115.23  115.23 0   -1.36 0 190    67.0  195724288 
3      391771136.00   391772160.00      64.7 1024.00  119.14  119.14  119.14 0  112.99 0 1    63.7  195885568 
13      392305664.00   392306688.00      65.2 1024.00   99.61   99.61   99.61 0 -136.35 0 1    62.1  196152832 
5      392472576.00   392571904.00      75.7 99328.00  115.23  115.23  115.23 0   -3.83 0 190    66.3  196236288 
8      393088000.00   393089024.00      67.2 1024.00  109.38  109.38  109.38 0  -56.27 0 1    63.6  196544000 
12      393155072.00   393156096.00      65.2 1024.00  101.56  101.56  101.56 0 -158.19 0 1    65.1  196577536 
5      393496576.00   393595904.00      75.4 99328.00  115.23  115.23  115.23 0    0.26 0 188    69.3  196748288 
13      393654272.00   393655296.00      65.0 1024.00   99.61   99.61   99.61 0  -51.73 0 1    61.6  196827136 
3      393873920.00   393874944.00      64.4 1024.00  119.14  119.14  119.14 0 -113.17 0 1    63.4  196936960 
6      393896960.00   393899520.00      63.9 2560.00  113.28  113.28  113.28 0  -36.69 0 3    59.4  196948480 
6      393901568.00   393903104.00      66.2 1536.00  113.28  113.28  113.28 0 -157.60 0 1    60.6  196950784 
21      394147840.00   394148864.00      67.1 1024.00   83.98   83.98   83.98 0  174.62 0 1    64.4  197073920 
7      394415104.00   394416640.00      62.8 1536.00  111.33  111.33  111.33 0  176.82 0 1    59.5  197207552 
7      394418176.00   394419200.00      63.6 1024.00  111.33  111.33  111.33 0    7.18 0 1    61.4  197209088 
5      394520576.00   394620416.00      75.4 99840.00  115.23  115.23  115.23 0   -1.80 0 189    66.7  197260288 
5      395545088.00   395644416.00      75.0 99328.00  115.23  115.23  115.23 0   -2.81 0 192    66.7  197772544 
27      396270080.00   396271104.00      63.2 1024.00   72.27   72.27   72.27 0   -7.29 0 1    61.9  198135040 
17      396326400.00   396327424.00      63.9 1024.00   91.80   91.80   91.80 0    2.99 0 1    62.8  198163200 
5      396569088.00   396652544.00      75.0 83456.00  115.23  115.23  115.23 0   -1.19 0 162    70.9  198284544 
5      396654080.00   396668416.00      75.1 14336.00  115.23  115.23  115.23 0   -4.71 0 27    71.4  198327040 
21      396696064.00   396697088.00      64.6 1024.00   83.98   83.98   83.98 0  -83.16 0 1    63.3  198348032 
5      397593088.00   397692928.00      74.8 99840.00  115.23  115.23  115.23 0   -3.35 0 189    67.8  198796544 
22      398094336.00   398095360.00      65.7 1024.00   82.03   82.03   82.03 0  -30.81 0 1    64.0  199047168 
18      398095360.00   398096384.00      60.0 1024.00   89.84   89.84   89.84 0  129.75 0 1    56.1  199047680 
1      398124544.00   398125568.00      62.7 1024.00  123.05  123.05  123.05 0 -121.33 0 1    62.4  199062272 
22      398370304.00   398371328.00      64.6 1024.00   82.03   82.03   82.03 0 -109.97 0 1    64.0  199185152 
10      398487040.00   398488064.00      64.8 1024.00  105.47  105.47  105.47 0   96.47 0 1    63.6  199243520 
5      398617088.00   398716928.00      74.8 99840.00  113.28  113.28  115.23 1    3.31 0 191    65.0  199308544 
10      398920192.00   398922240.00      63.3 2048.00  105.47  105.47  105.47 0   -7.25 0 2    60.0  199460096 
29      398939648.00   398940672.00      61.7 1024.00   68.36   68.36   68.36 0  -26.40 0 1    60.8  199469824 
6      399104000.00   399105024.00      62.8 1024.00  113.28  113.28  113.28 0  154.19 0 2    59.6  199552000 
13      399353344.00   399354368.00      64.9 1024.00   99.61   99.61   99.61 0    5.07 0 1    63.7  199676672 
5      399550976.00   399552000.00      64.8 1024.00  115.23  115.23  115.23 0  -46.90 0 1    60.8  199775488 
5      399641600.00   399740928.00      74.5 99328.00  115.23  115.23  115.23 0    1.16 0 188    69.9  199820800 
7      400183808.00   400184832.00      66.3 1024.00  111.33  111.33  111.33 0 -131.02 0 1    63.2  200091904 
19      400331264.00   400334336.00      65.3 3072.00   87.89   87.89   87.89 0  -22.02 0 2    59.7  200165632 
26      400358400.00   400359424.00      63.2 1024.00   74.22   74.22   74.22 0 -147.49 0 1    63.2  200179200 
24      400415232.00   400416256.00      63.2 1024.00   78.12   78.12   78.12 0   87.28 0 1    61.4  200207616 
18      400602624.00   400603648.00      65.4 1024.00   89.84   89.84   89.84 0   28.77 0 1    62.3  200301312 
5      400665600.00   400684544.00      73.9 18944.00  113.28  113.28  115.23 1    3.77 0 35    70.7  200332800 
5      400686080.00   400764928.00      74.3 78848.00  113.28  113.28  115.23 1    5.91 0 147    70.7  200343040 
24      400842752.00   400843776.00      65.3 1024.00   78.12   78.12   78.12 0  -87.55 0 1    62.5  200421376 
27      401211904.00   401212928.00      66.0 1024.00   72.27   72.27   72.27 0  125.91 0 1    61.8  200605952 
18      401338880.00   401339904.00      64.7 1024.00   89.84   89.84   89.84 0  -22.50 0 1    64.4  200669440 
17      401473536.00   401474560.00      68.6 1024.00   91.80   91.80   91.80 0 -119.42 0 1    62.7  200736768 
19      401475584.00   401477120.00      66.9 1536.00   87.89   87.89   87.89 0   78.85 0 2    61.5  200737792 
19      401604608.00   401605632.00      67.8 1024.00   87.89   87.89   87.89 0  -27.53 0 1    65.4  200802304 
4      401677824.00   401678848.00      64.8 1024.00  117.19  117.19  117.19 0  -34.35 0 1    60.9  200838912 
5      401689600.00   401789440.00      73.9 99840.00  115.23  115.23  115.23 0   -2.25 0 192    66.4  200844800 
3      402124288.00   402126336.00      64.6 2048.00  119.14  119.14  119.14 0  159.28 0 1    62.1  201062144 
2      402328576.00   402329600.00      65.8 1024.00  121.09  121.09  121.09 0 -143.90 0 1    60.2  201164288 
12      402524672.00   402526208.00      64.2 1536.00  101.56  101.56  101.56 0  155.35 0 1    61.3  201262336 
5      402714112.00   402813440.00      74.0 99328.00  113.28  113.28  115.23 1    0.99 0 184    69.6  201357056 
8      403292160.00   403293184.00      63.7 1024.00  109.38  109.38  109.38 0  152.53 0 1    62.4  201646080 
10      403342848.00   403343872.00      66.9 1024.00  105.47  105.47  105.47 0  -23.50 0 1    65.3  201671424 
19      403579904.00   403580928.00      68.2 1024.00   87.89   87.89   87.89 0  -57.90 0 1    66.7  201789952 
5      403748352.00   403783680.00      73.7 35328.00  115.23  115.23  115.23 0    1.49 0 84    68.6  201874176 
5      403785216.00   403837440.00      73.9 52224.00  115.23  115.23  115.23 0    1.11 0 100    68.6  201892608 
12      404277248.00   404279296.00      62.0 2048.00  101.56  101.56  101.56 0  -65.09 0 3    61.7  202138624 
15      404374016.00   404375552.00      63.8 1536.00   95.70   95.70   95.70 0  -77.43 0 2    55.0  202187008 
8      404511744.00   404512768.00      65.0 1024.00  109.38  109.38  109.38 0  -13.24 0 1    64.1  202255872 
5      404762112.00   404794880.00      73.6 32768.00  115.23  115.23  115.23 0    0.89 0 62    69.9  202381056 
5      404796416.00   404806144.00      73.8 9728.00  115.23  115.23  115.23 0    7.09 0 17    70.1  202398208 
5      404807680.00   404843520.00      73.7 35840.00  115.23  115.23  115.23 0  -13.66 0 64    70.1  202403840 
5      404845056.00   404861440.00      73.6 16384.00  115.23  115.23  115.23 0  -10.68 0 30    70.1  202422528 
11      404947968.00   404948992.00      66.0 1024.00  103.52  103.52  103.52 0  -15.86 0 1    64.6  202473984 
5      405788672.00   405789696.00      73.5 1024.00  115.23  115.23  115.23 0   18.84 0 4    71.7  202894336 
5      405791232.00   405793280.00      74.2 2048.00  115.23  115.23  115.23 0   23.91 0 3    71.9  202895616 
5      405794816.00   405799936.00      74.1 5120.00  115.23  115.23  115.23 0    1.71 0 9    71.9  202897408 
5      405801472.00   405804544.00      73.2 3072.00  115.23  115.23  115.23 0  -11.55 0 5    71.8  202900736 
5      405816832.00   405817856.00      74.1 1024.00  115.23  115.23  115.23 0   -0.10 0 20    71.8  202908416 
5      405820416.00   405823488.00      73.8 3072.00  115.23  115.23  115.23 0    5.52 0 5    71.8  202910208 
5      405825024.00   405827072.00      74.6 2048.00  115.23  115.23  115.23 0   -4.62 0 3    71.8  202912512 
5      405831680.00   405836800.00      73.7 5120.00  115.23  115.23  115.23 0    0.10 0 9    71.8  202915840 
5      405838336.00   405839360.00      72.0 1024.00  115.23  115.23  115.23 0   -9.15 0 1    71.8  202919168 
5      405844992.00   405849600.00      74.1 4608.00  115.23  115.23  115.23 0   -8.60 0 8    71.8  202922496 
5      405851136.00   405869568.00      74.0 18432.00  115.23  115.23  115.23 0   -1.59 0 33    71.8  202925568 
5      405871104.00   405878784.00      73.8 7680.00  115.23  115.23  115.23 0   -7.92 0 12    71.8  202935552 
5      405880320.00   405881856.00      74.6 1536.00  115.23  115.23  115.23 0  -36.27 0 2    71.8  202940160 
5      405883392.00   405885952.00      74.0 2560.00  115.23  115.23  115.23 0  -88.79 0 4    71.8  202941696 
17      406059008.00   406060032.00      64.8 1024.00   91.80   91.80   91.80 0 -128.95 0 1    62.9  203029504 
28      406336000.00   406337024.00      65.2 1024.00   70.31   70.31   70.31 0  -49.67 0 1    63.5  203168000 
26      406721024.00   406722048.00      64.8 1024.00   74.22   74.22   74.22 0   77.83 0 1    60.9  203360512 
5      406758400.00   406759424.00      67.8 1024.00  115.23  115.23  115.23 0   64.89 0 1    65.0  203379200 
5      406810624.00   406909952.00      73.4 99328.00  113.28  113.28  115.23 1    2.69 0 183    68.4  203405312 
17      407106048.00   407107072.00      64.9 1024.00   91.80   91.80   91.80 0  154.48 0 1    63.6  203553024 
27      407466496.00   407468032.00      63.9 1536.00   72.27   72.27   72.27 0 -126.72 0 2    60.7  203733248 
5      407834624.00   407852032.00      73.6 17408.00  115.23  115.23  115.23 0   -6.15 0 32    68.5  203917312 
28      407870464.00   407871488.00      68.2 1024.00   70.31   70.31   70.31 0  -40.57 0 1    62.6  203935232 
5      407915520.00   407934464.00      73.5 18944.00  113.28  113.28  115.23 1    0.86 0 146    67.7  203957760 
6      408463872.00   408465920.00      60.5 2048.00  113.28  113.28  113.28 0  100.19 0 1    56.0  204231936 
16      408805888.00   408806912.00      66.3 1024.00   93.75   93.75   93.75 0  161.17 0 1    60.3  204402944 
5      408858624.00   408865280.00      73.1 6656.00  113.28  113.28  115.23 1   -8.07 0 11    69.1  204429312 
5      408866816.00   408872448.00      72.7 5632.00  115.23  115.23  115.23 0   43.28 0 9    69.4  204433408 
5      408873984.00   408879616.00      73.7 5632.00  115.23  115.23  115.23 0   -1.66 0 10    69.4  204436992 
6      408881152.00   408891392.00      70.3 10240.00  113.28  113.28  115.23 1   97.06 0 1    69.4  204440576 
5      408891904.00   408896000.00      73.9 4096.00  115.23  115.23  115.23 0  -23.84 0 7    69.4  204445952 
5      408897536.00   408921600.00      73.2 24064.00  115.23  115.23  115.23 0   -7.35 0 43    69.4  204448768 
5      408934400.00   408958464.00      73.2 24064.00  115.23  115.23  115.23 0    0.81 0 64    69.4  204467200 
15      409402368.00   409403392.00      66.2 1024.00   95.70   95.70   95.70 0   66.12 0 1    61.0  204701184 
5      409883136.00   409884672.00      71.8 1536.00  115.23  115.23  115.23 0   28.35 0 2    70.5  204941568 
5      409886720.00   409888768.00      73.1 2048.00  115.23  115.23  115.23 0   55.88 0 3    70.6  204943360 
5      409890304.00   409893376.00      73.9 3072.00  115.23  115.23  115.23 0   11.81 0 4    70.7  204945152 
5      409894912.00   409895936.00      75.1 1024.00  115.23  115.23  115.23 0  101.69 0 1    70.7  204947456 
5      409897472.00   409900032.00      74.0 2560.00  115.23  115.23  115.23 0   27.87 0 4    70.7  204948736 
5      409902592.00   409910272.00      73.5 7680.00  115.23  115.23  115.23 0  -27.68 0 12    70.7  204951296 
5      409912320.00   409913344.00      72.6 1024.00  115.23  115.23  115.23 0  138.42 0 1    70.7  204956160 
5      409914880.00   409951744.00      73.4 36864.00  113.28  113.28  115.23 1    8.99 0 67    70.7  204957440 
5      409953280.00   409956864.00      72.9 3584.00  115.23  115.23  115.23 0   51.54 0 6    70.7  204976640 
5      409958400.00   409961472.00      73.7 3072.00  115.23  115.23  115.23 0   16.08 0 5    70.7  204979200 
5      409963008.00   409975808.00      72.7 12800.00  115.23  115.23  115.23 0    2.84 0 23    70.7  204981504 
5      409977344.00   409982464.00      72.8 5120.00  115.23  115.23  115.23 0  -28.44 0 8    70.7  204988672 
10      410083328.00   410084864.00      62.9 1536.00  105.47  105.47  105.47 0   46.07 0 1    61.8  205041664 
19      410365440.00   410366464.00      63.6 1024.00   87.89   87.89   87.89 0  -55.41 0 1    62.4  205182720 
5      410966016.00   410985984.00      73.0 19968.00  115.23  115.23  115.23 0    0.22 0 138    67.5  205483008 
5      410987520.00   411006976.00      73.3 19456.00  113.28  113.28  115.23 1   14.73 0 31    67.5  205493760 
15      411751936.00   411752960.00      65.0 1024.00   95.70   95.70   95.70 0  -29.84 0 1    62.1  205875968 
5      411931136.00   411943424.00      72.6 12288.00  115.23  115.23  115.23 0   -9.40 0 21    70.6  205965568 
5      411944960.00   411947520.00      73.1 2560.00  115.23  115.23  115.23 0  -40.77 0 4    70.8  205972480 
6      411949568.00   411957760.00      68.4 8192.00  113.28  113.28  115.23 1  108.27 0 1    68.2  205974784 
5      411956736.00   411958272.00      72.1 1536.00  115.23  115.23  115.23 0  109.75 0 2    70.8  205978368 
5      411959808.00   411973120.00      73.1 13312.00  115.23  115.23  115.23 0    3.26 0 24    70.8  205979904 
5      411976704.00   411979264.00      72.7 2560.00  115.23  115.23  115.23 0   45.15 0 4    70.8  205988352 
5      411980800.00   411984384.00      72.4 3584.00  115.23  115.23  115.23 0   11.28 0 6    70.8  205990400 
5      411985920.00   411995136.00      72.9 9216.00  115.23  115.23  115.23 0  -16.37 0 16    70.8  205992960 
5      411996672.00   412000256.00      73.9 3584.00  115.23  115.23  115.23 0  -18.52 0 6    70.8  205998336 
5      412001792.00   412016128.00      73.2 14336.00  115.23  115.23  115.23 0   -1.17 0 26    70.8  206000896 
5      412017664.00   412023808.00      73.3 6144.00  115.23  115.23  115.23 0  -28.38 0 11    70.8  206008832 
5      412025344.00   412030976.00      73.2 5632.00  115.23  115.23  115.23 0    9.79 0 10    70.8  206012672 
25      412075008.00   412076032.00      66.7 1024.00   76.17   76.17   76.17 0  179.70 0 1    64.2  206037504 
5      412955648.00   412964864.00      72.7 9216.00  115.23  115.23  115.23 0   11.39 0 16    68.3  206477824 
21      412963840.00   412964864.00      66.3 1024.00   83.98   83.98   83.98 0   -3.88 0 1    65.8  206481920 
5      413023744.00   413054976.00      72.7 31232.00  115.23  115.23  115.23 0   -2.68 0 162    68.2  206511872 
5      413202432.00   413203968.00      62.7 1536.00  115.23  115.23  115.23 0   56.25 0 1    61.2  206601216 
5      413979648.00   413981696.00      73.8 2048.00  113.28  113.28  115.23 1   98.47 0 2    70.3  206989824 
5      413983232.00   413985280.00      72.1 2048.00  115.23  115.23  115.23 0   29.01 0 3    70.2  206991616 
5      413988864.00   414019072.00      73.1 30208.00  115.23  115.23  115.23 0  -14.95 0 55    70.2  206994432 
5      414020608.00   414023168.00      72.4 2560.00  115.23  115.23  115.23 0  -25.94 0 4    70.2  207010304 
